id;id_producto;peso;descripcion
1;2413;20;Fragil
0;1145;23;Sin descripcion
1;3608;81;Sin descripcion
1;3509;106;Sin descripcion
0;240;43;Sin descripcion
1;2602;19;Sin descripcion
1;2530;81;Sin descripcion
2;1591;90;Sin descripcion
1;3711;59;Fragil
1;1824;16;Sin descripcion
3;621;80;Fragil
1;211;67;Fragil
0;2043;79;Sin descripcion
0;1752;109;Sin descripcion
1;722;96;Fragil
1;1104;46;Sin descripcion
4;3238;67;Sin descripcion
0;2028;47;Sin descripcion
2;3372;106;Sin descripcion
3;2299;57;Sin descripcion
1;2119;72;Fragil
1;582;97;Fragil
3;3373;49;Fragil
3;3565;25;Fragil
1;3013;44;Fragil
0;867;46;Sin descripcion
1;3050;103;Fragil
3;1002;61;Sin descripcion
0;3307;102;Sin descripcion
0;1115;23;Fragil
0;1593;90;Sin descripcion
4;1345;56;Fragil
0;2246;83;Fragil
0;327;31;Fragil
1;3086;16;Sin descripcion
1;3285;35;Sin descripcion
1;1029;106;Fragil
1;2933;39;Fragil
2;1534;59;Fragil
0;3276;43;Sin descripcion
3;618;65;Fragil
2;154;57;Fragil
2;2991;64;Sin descripcion
0;3504;48;Fragil
1;2358;19;Fragil
2;1739;21;Sin descripcion
4;1028;92;Fragil
1;1531;76;Fragil
2;2440;32;Sin descripcion
0;1794;43;Sin descripcion
0;2525;67;Fragil
1;3223;76;Sin descripcion
0;358;13;Sin descripcion
1;176;32;Fragil
0;2993;90;Fragil
3;3655;57;Fragil
3;2503;41;Sin descripcion
4;784;69;Sin descripcion
0;1219;29;Fragil
3;3041;48;Sin descripcion
0;1849;86;Sin descripcion
0;1231;16;Sin descripcion
3;3461;87;Fragil
3;3110;99;Fragil
0;3060;10;Sin descripcion
3;3013;108;Fragil
3;321;36;Sin descripcion
2;308;77;Sin descripcion
0;3044;57;Fragil
2;976;109;Sin descripcion
0;3660;60;Sin descripcion
1;2749;20;Sin descripcion
0;3543;103;Fragil
0;3601;75;Sin descripcion
1;2938;59;Fragil
2;1219;86;Fragil
0;1123;14;Sin descripcion
2;2089;61;Sin descripcion
1;3646;109;Fragil
0;3717;41;Sin descripcion
2;2597;45;Fragil
0;1349;19;Fragil
2;2109;80;Sin descripcion
1;1105;43;Sin descripcion
4;1141;10;Sin descripcion
3;2536;19;Fragil
0;770;80;Sin descripcion
0;3147;82;Fragil
2;2756;21;Sin descripcion
4;1844;30;Sin descripcion
3;2342;80;Sin descripcion
0;2314;18;Fragil
0;2964;38;Fragil
1;3101;12;Fragil
2;2515;88;Fragil
0;2137;15;Sin descripcion
0;3188;58;Sin descripcion
3;911;31;Sin descripcion
0;3003;13;Fragil
3;474;59;Sin descripcion
1;3632;15;Sin descripcion
2;1648;23;Fragil
0;2736;22;Sin descripcion
3;1676;67;Fragil
1;3130;19;Sin descripcion
3;1616;105;Sin descripcion
0;3112;82;Sin descripcion
0;1713;19;Sin descripcion
2;2470;35;Sin descripcion
0;3308;105;Fragil
0;3481;45;Sin descripcion
0;2778;17;Fragil
0;3229;45;Sin descripcion
3;1551;52;Sin descripcion
0;3209;23;Fragil
4;746;96;Sin descripcion
0;2828;106;Sin descripcion
1;914;70;Fragil
1;431;42;Fragil
2;1410;45;Fragil
1;382;32;Sin descripcion
2;3368;88;Sin descripcion
1;3183;101;Sin descripcion
0;1366;44;Fragil
1;2062;84;Fragil
0;3515;13;Fragil
3;2764;46;Fragil
4;170;11;Sin descripcion
3;1525;50;Fragil
3;2531;63;Sin descripcion
0;3493;99;Sin descripcion
3;3058;66;Fragil
3;1945;58;Fragil
2;224;92;Sin descripcion
1;2416;16;Sin descripcion
0;3500;37;Fragil
0;1652;76;Fragil
1;2462;46;Sin descripcion
3;1631;54;Fragil
1;3534;49;Fragil
1;2847;69;Fragil
1;3708;108;Fragil
1;2185;55;Sin descripcion
1;3243;92;Fragil
1;3203;103;Sin descripcion
1;71;72;Fragil
2;3608;92;Fragil
3;3583;11;Fragil
4;2714;29;Sin descripcion
2;3333;38;Sin descripcion
1;619;108;Fragil
3;2929;89;Fragil
0;2886;94;Fragil
2;1272;78;Fragil
4;190;19;Fragil
2;3182;13;Sin descripcion
1;136;48;Sin descripcion
0;933;54;Fragil
3;3629;108;Sin descripcion
0;1942;68;Sin descripcion
1;626;88;Sin descripcion
2;1311;106;Sin descripcion
0;3353;26;Sin descripcion
1;1480;100;Fragil
4;3504;82;Sin descripcion
2;541;90;Fragil
1;3377;35;Fragil
0;2;97;Fragil
1;606;96;Fragil
1;1372;87;Fragil
0;3374;73;Sin descripcion
0;3027;18;Fragil
1;3005;75;Fragil
1;3122;34;Fragil
0;3088;39;Fragil
0;124;83;Fragil
0;3346;27;Fragil
4;3351;52;Sin descripcion
0;459;69;Fragil
2;3614;100;Sin descripcion
1;72;35;Fragil
0;154;52;Fragil
0;1498;92;Fragil
3;300;108;Fragil
3;1424;83;Sin descripcion
2;1537;98;Fragil
0;1829;96;Sin descripcion
3;1274;51;Fragil
1;1787;11;Sin descripcion
2;1217;33;Sin descripcion
1;1493;35;Fragil
0;572;56;Sin descripcion
0;3460;48;Sin descripcion
2;3177;14;Fragil
1;1279;68;Fragil
0;957;20;Sin descripcion
1;2341;56;Fragil
2;1627;59;Fragil
0;3202;47;Sin descripcion
0;3241;54;Fragil
0;2016;96;Fragil
3;3523;26;Sin descripcion
1;3151;32;Sin descripcion
0;3501;73;Fragil
1;1422;72;Fragil
0;802;73;Sin descripcion
1;3340;54;Sin descripcion
1;2508;40;Fragil
3;2137;100;Sin descripcion
2;3009;13;Fragil
0;927;105;Sin descripcion
0;3049;88;Sin descripcion
2;1066;22;Fragil
4;3195;58;Fragil
1;3504;30;Fragil
1;3114;89;Fragil
0;493;108;Sin descripcion
1;1886;60;Fragil
0;1909;49;Sin descripcion
1;1683;29;Fragil
2;899;104;Fragil
1;2073;33;Fragil
2;164;33;Fragil
1;790;25;Fragil
2;2179;62;Fragil
0;3602;63;Sin descripcion
1;1693;49;Sin descripcion
1;424;61;Sin descripcion
1;3603;80;Sin descripcion
3;205;50;Fragil
1;1294;32;Sin descripcion
0;2608;66;Fragil
3;414;61;Sin descripcion
0;3187;92;Fragil
0;3123;59;Fragil
0;2695;53;Fragil
0;3293;27;Sin descripcion
2;3360;20;Fragil
0;3247;30;Sin descripcion
0;3066;34;Fragil
2;821;95;Sin descripcion
2;770;86;Sin descripcion
2;637;86;Fragil
0;1625;50;Sin descripcion
0;3672;26;Fragil
0;1940;106;Fragil
0;2957;84;Sin descripcion
0;153;17;Sin descripcion
0;1360;38;Fragil
3;3283;90;Fragil
2;3117;43;Fragil
1;1484;106;Sin descripcion
2;1590;92;Fragil
0;2009;24;Fragil
4;1754;83;Sin descripcion
0;51;33;Fragil
4;2764;55;Fragil
2;2490;42;Sin descripcion
1;1934;107;Fragil
1;2068;70;Sin descripcion
0;3254;42;Fragil
2;0;72;Fragil
3;2451;54;Fragil
0;1903;18;Fragil
1;661;35;Sin descripcion
2;1191;38;Sin descripcion
3;1864;55;Fragil
0;725;104;Sin descripcion
3;592;45;Fragil
0;147;94;Sin descripcion
2;348;90;Fragil
0;3152;106;Fragil
0;1267;104;Fragil
2;3601;49;Fragil
1;1436;57;Sin descripcion
0;109;16;Fragil
0;1749;33;Sin descripcion
2;3671;60;Sin descripcion
3;1540;72;Fragil
4;1583;67;Sin descripcion
2;3535;107;Sin descripcion
0;3080;95;Fragil
0;3284;24;Fragil
0;3325;76;Sin descripcion
1;3399;68;Fragil
1;1316;44;Fragil
0;2300;104;Sin descripcion
2;180;45;Fragil
2;3083;107;Fragil
2;3493;57;Fragil
0;3217;16;Fragil
3;1218;80;Sin descripcion
3;1018;16;Fragil
0;2106;62;Fragil
0;2594;86;Sin descripcion
4;3217;33;Sin descripcion
1;3179;89;Fragil
3;240;42;Fragil
0;2550;37;Sin descripcion
2;3455;23;Sin descripcion
3;3310;72;Fragil
1;3575;24;Fragil
1;3526;16;Sin descripcion
2;3077;31;Fragil
1;3609;86;Fragil
0;12;76;Fragil
1;856;33;Fragil
0;1570;79;Sin descripcion
1;3091;12;Sin descripcion
1;42;54;Sin descripcion
0;17;54;Fragil
2;1922;71;Sin descripcion
2;3061;72;Fragil
3;1374;10;Fragil
1;537;38;Fragil
0;16;102;Sin descripcion
2;1399;104;Sin descripcion
1;3675;42;Fragil
1;3587;67;Sin descripcion
4;1385;71;Sin descripcion
1;2583;74;Sin descripcion
0;2974;81;Sin descripcion
2;1565;99;Fragil
2;3395;37;Fragil
0;2912;48;Sin descripcion
0;3642;22;Sin descripcion
2;1228;101;Fragil
0;1021;14;Fragil
3;3588;33;Fragil
0;3639;10;Fragil
3;178;67;Fragil
0;1079;101;Sin descripcion
0;2737;74;Sin descripcion
0;732;87;Sin descripcion
0;3566;51;Sin descripcion
3;3520;45;Sin descripcion
1;2722;34;Sin descripcion
2;3413;60;Sin descripcion
0;1501;57;Fragil
1;2264;16;Sin descripcion
1;266;68;Fragil
0;3179;101;Sin descripcion
0;3341;33;Fragil
0;1452;41;Sin descripcion
1;3351;21;Sin descripcion
3;3568;54;Fragil
0;651;31;Fragil
1;3603;80;Sin descripcion
1;1577;60;Fragil
2;3288;85;Sin descripcion
0;1052;39;Fragil
0;3541;85;Fragil
1;2356;75;Sin descripcion
3;3257;14;Sin descripcion
2;424;22;Sin descripcion
0;3393;13;Sin descripcion
0;2666;67;Fragil
4;2416;63;Fragil
0;3459;67;Sin descripcion
0;2781;100;Fragil
2;3444;15;Fragil
2;28;54;Fragil
0;1604;64;Sin descripcion
2;1645;80;Fragil
0;3104;55;Sin descripcion
2;929;18;Sin descripcion
1;2373;105;Fragil
1;695;99;Fragil
1;1090;87;Sin descripcion
0;2589;39;Fragil
3;2629;45;Fragil
1;3398;89;Sin descripcion
0;3379;72;Fragil
2;3097;57;Sin descripcion
3;106;37;Fragil
3;1735;105;Sin descripcion
4;585;13;Sin descripcion
4;3301;69;Fragil
1;97;73;Fragil
1;1094;37;Sin descripcion
1;972;82;Sin descripcion
2;1321;22;Sin descripcion
4;389;57;Sin descripcion
2;1011;34;Sin descripcion
3;1356;108;Sin descripcion
1;3225;16;Fragil
0;3394;37;Fragil
3;1854;18;Sin descripcion
1;832;94;Sin descripcion
2;3645;19;Sin descripcion
2;242;46;Fragil
2;20;52;Sin descripcion
0;3035;33;Fragil
3;31;103;Fragil
0;81;43;Fragil
3;1157;95;Fragil
3;3557;43;Sin descripcion
2;522;98;Fragil
0;699;89;Fragil
1;1921;102;Sin descripcion
1;803;101;Sin descripcion
1;9;42;Sin descripcion
1;1862;16;Sin descripcion
1;464;64;Fragil
2;3377;72;Fragil
1;3681;101;Fragil
1;2663;108;Fragil
1;102;29;Fragil
2;24;40;Fragil
0;370;89;Sin descripcion
2;1617;20;Fragil
2;2769;11;Fragil
4;2541;34;Fragil
2;911;52;Sin descripcion
0;189;97;Fragil
0;3186;11;Sin descripcion
0;3218;76;Sin descripcion
4;3568;46;Fragil
0;2895;80;Sin descripcion
0;219;91;Sin descripcion
2;1503;23;Sin descripcion
4;1079;57;Fragil
2;3672;46;Sin descripcion
3;3462;39;Sin descripcion
3;1138;106;Fragil
1;1979;22;Sin descripcion
3;3157;49;Fragil
1;1688;99;Fragil
0;1837;55;Fragil
0;70;105;Sin descripcion
0;565;26;Sin descripcion
2;1595;10;Sin descripcion
2;2613;108;Fragil
0;767;81;Fragil
0;3568;96;Sin descripcion
0;3251;92;Fragil
0;3437;26;Fragil
0;1065;106;Fragil
0;437;44;Sin descripcion
3;2332;15;Sin descripcion
1;2925;61;Fragil
2;3152;17;Fragil
0;1774;83;Fragil
2;2882;26;Sin descripcion
0;365;85;Fragil
4;2299;17;Sin descripcion
0;1423;30;Fragil
1;1348;22;Sin descripcion
1;3623;65;Fragil
1;3588;33;Sin descripcion
1;1437;74;Fragil
2;3415;106;Sin descripcion
2;277;11;Fragil
2;3677;23;Fragil
0;3612;21;Fragil
0;3469;98;Sin descripcion
1;3592;17;Sin descripcion
1;1181;106;Sin descripcion
3;2443;23;Sin descripcion
4;1263;15;Sin descripcion
0;1359;64;Sin descripcion
0;2221;64;Sin descripcion
2;3652;103;Sin descripcion
0;2642;86;Sin descripcion
1;3253;25;Sin descripcion
3;2909;106;Sin descripcion
0;3495;66;Fragil
4;3006;83;Fragil
2;3518;26;Sin descripcion
2;806;75;Sin descripcion
1;3097;60;Fragil
0;1790;68;Sin descripcion
0;3329;30;Fragil
0;2075;27;Fragil
0;1899;60;Sin descripcion
4;2004;18;Fragil
0;3368;57;Fragil
1;742;42;Sin descripcion
3;1417;50;Sin descripcion
0;3103;69;Fragil
0;3118;14;Sin descripcion
0;1877;26;Sin descripcion
1;30;75;Fragil
1;2609;23;Sin descripcion
1;1287;24;Fragil
0;3451;55;Fragil
0;360;84;Fragil
1;3535;91;Sin descripcion
1;1028;87;Sin descripcion
0;407;10;Sin descripcion
0;2272;17;Sin descripcion
3;2;94;Fragil
1;416;36;Fragil
0;2359;82;Fragil
2;1784;48;Fragil
1;442;77;Fragil
1;3663;58;Sin descripcion
4;3679;31;Sin descripcion
3;3337;106;Fragil
0;3373;22;Fragil
4;1032;80;Fragil
1;77;57;Sin descripcion
3;3395;109;Sin descripcion
2;3286;83;Sin descripcion
1;1553;34;Fragil
1;1614;55;Sin descripcion
1;3229;24;Sin descripcion
3;1223;63;Sin descripcion
4;3562;101;Fragil
1;2499;20;Fragil
1;2001;65;Sin descripcion
2;3602;25;Sin descripcion
3;2374;93;Fragil
4;448;106;Sin descripcion
1;845;76;Fragil
3;3662;107;Fragil
1;259;107;Sin descripcion
2;3391;68;Fragil
0;841;98;Sin descripcion
0;3367;10;Fragil
0;1330;62;Fragil
1;3547;76;Sin descripcion
4;2692;31;Sin descripcion
1;874;51;Sin descripcion
0;3456;89;Fragil
2;2570;37;Sin descripcion
2;1345;76;Fragil
3;1169;50;Fragil
0;1677;52;Fragil
0;2197;42;Fragil
3;1332;39;Fragil
3;2957;50;Fragil
2;775;16;Sin descripcion
3;3157;49;Fragil
1;1138;72;Fragil
2;1091;48;Sin descripcion
0;2979;88;Sin descripcion
1;2747;84;Sin descripcion
0;3677;99;Sin descripcion
2;2207;76;Sin descripcion
3;3473;24;Sin descripcion
0;2295;98;Sin descripcion
2;1092;100;Sin descripcion
0;2486;16;Fragil
0;2004;15;Fragil
1;3157;103;Sin descripcion
1;3668;101;Fragil
3;3085;23;Sin descripcion
0;1956;63;Sin descripcion
3;1331;67;Fragil
2;196;75;Fragil
1;3274;65;Fragil
2;3014;46;Sin descripcion
0;1418;38;Sin descripcion
1;681;70;Sin descripcion
2;3080;12;Fragil
0;3114;56;Sin descripcion
1;1797;75;Sin descripcion
0;3528;41;Sin descripcion
3;190;75;Sin descripcion
1;3254;16;Sin descripcion
3;3249;29;Fragil
1;2251;40;Fragil
0;2551;26;Fragil
4;594;39;Fragil
0;1589;37;Fragil
3;2119;108;Sin descripcion
0;3682;98;Fragil
4;2791;64;Sin descripcion
1;2339;100;Sin descripcion
2;2436;54;Fragil
0;13;103;Fragil
4;803;70;Fragil
1;456;64;Fragil
2;403;10;Sin descripcion
2;763;108;Fragil
0;3643;73;Sin descripcion
0;43;48;Sin descripcion
2;3085;21;Fragil
0;1401;25;Sin descripcion
2;162;11;Fragil
1;162;45;Fragil
0;2423;103;Fragil
0;1821;32;Sin descripcion
1;3613;21;Fragil
2;1528;48;Fragil
3;3335;65;Fragil
0;2825;67;Sin descripcion
1;3647;90;Fragil
2;1670;46;Fragil
0;1234;107;Fragil
4;3202;17;Sin descripcion
1;867;77;Fragil
0;1905;48;Sin descripcion
0;3433;77;Fragil
0;856;18;Fragil
3;1217;70;Fragil
3;12;75;Fragil
4;1327;69;Fragil
0;3495;66;Fragil
4;352;73;Sin descripcion
0;3650;30;Fragil
1;2754;109;Sin descripcion
0;419;33;Sin descripcion
4;3416;99;Sin descripcion
0;956;62;Sin descripcion
1;2824;35;Fragil
2;3391;68;Fragil
1;966;13;Sin descripcion
2;2978;100;Sin descripcion
0;1923;82;Sin descripcion
0;134;30;Fragil
3;3160;46;Sin descripcion
2;3117;43;Fragil
1;378;61;Sin descripcion
2;1388;64;Fragil
0;1492;18;Sin descripcion
2;521;80;Fragil
0;255;71;Fragil
2;3283;39;Fragil
2;2202;69;Fragil
1;2688;92;Fragil
3;1302;40;Fragil
3;3599;88;Fragil
0;1918;27;Fragil
1;1951;24;Sin descripcion
3;3316;30;Sin descripcion
3;590;32;Fragil
4;3355;13;Fragil
1;903;99;Fragil
2;2923;15;Sin descripcion
3;3471;92;Sin descripcion
3;2520;95;Fragil
2;690;92;Sin descripcion
0;111;40;Sin descripcion
1;1760;84;Fragil
1;1980;57;Sin descripcion
0;722;23;Fragil
1;587;13;Fragil
1;3418;72;Sin descripcion
3;624;65;Sin descripcion
2;503;47;Sin descripcion
0;3227;37;Fragil
2;1796;52;Fragil
2;3265;31;Fragil
0;248;18;Fragil
1;37;91;Sin descripcion
3;1439;90;Sin descripcion
1;3583;37;Fragil
2;2038;69;Fragil
1;3703;21;Fragil
1;694;41;Sin descripcion
0;3364;18;Sin descripcion
0;1993;48;Fragil
2;2397;11;Fragil
1;2443;48;Sin descripcion
1;1540;14;Sin descripcion
0;2051;11;Fragil
2;753;23;Fragil
4;1825;30;Fragil
1;3259;85;Sin descripcion
0;1712;75;Fragil
2;3066;63;Fragil
1;3522;72;Sin descripcion
3;3198;38;Fragil
2;1163;77;Fragil
1;521;92;Fragil
2;1794;101;Sin descripcion
2;1786;108;Fragil
4;1127;26;Sin descripcion
1;498;32;Fragil
1;275;99;Fragil
1;3632;15;Sin descripcion
2;24;40;Fragil
3;951;63;Fragil
1;3074;90;Sin descripcion
0;2879;87;Sin descripcion
0;487;11;Fragil
0;53;16;Sin descripcion
0;914;88;Sin descripcion
1;3707;96;Fragil
1;140;41;Sin descripcion
3;1957;102;Fragil
3;3338;29;Sin descripcion
1;2015;23;Sin descripcion
2;3084;45;Fragil
0;1032;40;Sin descripcion
1;3270;103;Sin descripcion
2;3652;103;Sin descripcion
0;3354;76;Fragil
0;3519;47;Fragil
0;3407;71;Fragil
3;3300;62;Fragil
1;1590;93;Sin descripcion
1;3690;71;Sin descripcion
1;3707;96;Fragil
0;491;87;Fragil
4;33;68;Sin descripcion
3;3424;59;Sin descripcion
0;1623;105;Sin descripcion
3;1353;90;Sin descripcion
1;3299;22;Sin descripcion
2;2571;105;Fragil
0;1161;102;Fragil
2;3616;66;Fragil
1;1156;44;Sin descripcion
0;2562;33;Fragil
3;1480;105;Sin descripcion
3;1916;35;Fragil
3;3083;97;Fragil
3;186;59;Sin descripcion
3;2022;22;Fragil
3;2681;15;Fragil
2;1192;108;Sin descripcion
0;3359;17;Fragil
1;788;61;Fragil
3;3474;99;Fragil
2;2437;102;Sin descripcion
1;3420;23;Fragil
0;760;101;Fragil
0;3035;33;Fragil
1;3393;83;Fragil
0;1399;99;Fragil
1;3304;53;Fragil
4;2302;107;Sin descripcion
0;402;27;Fragil
2;369;68;Sin descripcion
1;522;32;Sin descripcion
1;3380;96;Sin descripcion
4;1354;72;Sin descripcion
1;1256;75;Fragil
1;3433;108;Sin descripcion
1;2843;22;Fragil
0;3722;66;Fragil
3;3229;22;Fragil
1;2905;35;Fragil
1;2436;52;Sin descripcion
1;3607;109;Fragil
0;2464;22;Fragil
1;3201;13;Sin descripcion
3;2512;31;Fragil
1;2556;58;Fragil
0;314;48;Sin descripcion
2;1550;93;Fragil
3;3224;23;Sin descripcion
0;1579;46;Sin descripcion
2;3136;78;Fragil
4;162;10;Fragil
0;2285;15;Sin descripcion
1;1761;81;Sin descripcion
2;3367;20;Sin descripcion
4;1400;54;Fragil
1;2991;18;Sin descripcion
1;1418;45;Sin descripcion
0;446;28;Sin descripcion
1;1504;66;Fragil
0;3288;26;Sin descripcion
4;698;23;Fragil
3;824;104;Sin descripcion
3;2928;108;Sin descripcion
2;2885;106;Sin descripcion
2;209;23;Sin descripcion
1;2989;19;Sin descripcion
0;1985;66;Sin descripcion
0;3281;35;Sin descripcion
1;3579;70;Sin descripcion
1;3374;103;Fragil
1;3228;25;Sin descripcion
0;2297;76;Sin descripcion
1;810;63;Fragil
1;2489;54;Sin descripcion
2;496;28;Fragil
0;2451;88;Sin descripcion
3;2774;84;Sin descripcion
2;32;67;Fragil
1;1406;82;Sin descripcion
1;2727;57;Sin descripcion
0;2845;48;Fragil
3;1487;103;Sin descripcion
2;3106;51;Sin descripcion
2;2933;57;Sin descripcion
0;3717;41;Sin descripcion
3;418;68;Sin descripcion
1;241;38;Sin descripcion
1;2107;77;Sin descripcion
0;2375;98;Fragil
0;1493;82;Fragil
4;1652;37;Sin descripcion
0;1808;11;Fragil
1;3659;88;Fragil
1;2248;52;Fragil
0;3383;86;Fragil
0;667;42;Sin descripcion
0;3604;85;Fragil
1;3342;52;Sin descripcion
1;1276;94;Sin descripcion
1;2586;35;Fragil
2;185;30;Fragil
2;3086;22;Sin descripcion
3;468;52;Sin descripcion
1;3236;26;Sin descripcion
1;19;14;Sin descripcion
0;2402;52;Fragil
2;2419;12;Fragil
2;678;36;Sin descripcion
0;162;104;Fragil
1;3261;43;Fragil
0;33;103;Sin descripcion
2;1916;68;Fragil
0;38;28;Sin descripcion
0;3517;41;Sin descripcion
3;1163;42;Sin descripcion
0;981;28;Sin descripcion
1;3166;78;Fragil
0;3316;95;Sin descripcion
0;3614;76;Fragil
1;976;67;Sin descripcion
3;1450;27;Sin descripcion
0;2361;23;Sin descripcion
2;1372;51;Fragil
1;159;39;Sin descripcion
2;1631;54;Sin descripcion
1;887;31;Sin descripcion
1;248;85;Fragil
0;3102;17;Fragil
1;3320;50;Fragil
0;1779;33;Fragil
1;3520;45;Sin descripcion
0;3577;105;Fragil
4;277;57;Fragil
2;3374;109;Fragil
3;1579;100;Fragil
3;2502;37;Fragil
0;526;70;Sin descripcion
2;199;64;Fragil
4;933;39;Sin descripcion
2;3290;57;Sin descripcion
4;2803;54;Sin descripcion
0;3332;28;Sin descripcion
1;3037;25;Sin descripcion
3;170;25;Fragil
1;1546;104;Sin descripcion
0;3237;82;Fragil
0;1707;104;Fragil
3;3649;90;Fragil
0;2170;75;Sin descripcion
1;3153;84;Sin descripcion
0;3333;59;Sin descripcion
1;806;23;Sin descripcion
0;3713;87;Sin descripcion
4;526;50;Fragil
0;3396;67;Fragil
1;669;23;Sin descripcion
0;3599;24;Fragil
2;2400;71;Sin descripcion
2;1053;28;Fragil
0;2291;91;Sin descripcion
2;2454;62;Sin descripcion
3;1772;95;Sin descripcion
4;3634;91;Sin descripcion
1;934;47;Fragil
1;2726;99;Fragil
1;1046;98;Sin descripcion
0;2585;92;Fragil
1;202;60;Sin descripcion
1;22;50;Sin descripcion
2;286;29;Fragil
2;3340;70;Fragil
0;3360;50;Sin descripcion
2;490;86;Fragil
2;3587;32;Sin descripcion
1;1527;87;Fragil
1;3587;67;Sin descripcion
1;3581;43;Sin descripcion
1;2667;90;Sin descripcion
0;1132;30;Fragil
0;3443;73;Sin descripcion
1;607;15;Sin descripcion
1;2303;72;Fragil
2;3089;15;Sin descripcion
4;3504;82;Sin descripcion
1;3395;101;Sin descripcion
3;1922;77;Sin descripcion
0;3201;55;Fragil
0;2172;39;Sin descripcion
1;1486;56;Fragil
0;1009;29;Fragil
2;1044;67;Sin descripcion
3;1634;20;Sin descripcion
1;761;31;Fragil
2;2584;39;Fragil
1;3141;83;Fragil
1;504;46;Fragil
2;1171;100;Sin descripcion
2;1826;32;Sin descripcion
2;3106;51;Sin descripcion
0;947;31;Sin descripcion
1;3719;28;Sin descripcion
2;2164;19;Sin descripcion
1;3601;100;Sin descripcion
0;3662;99;Fragil
3;3346;94;Fragil
1;171;41;Fragil
1;2930;15;Fragil
1;1023;65;Fragil
0;730;32;Fragil
3;3616;34;Sin descripcion
2;2928;92;Sin descripcion
2;3172;93;Sin descripcion
2;1043;54;Fragil
0;2145;63;Sin descripcion
1;2031;93;Fragil
2;177;99;Sin descripcion
1;3300;63;Fragil
0;2301;78;Fragil
4;3496;31;Sin descripcion
1;535;62;Sin descripcion
0;2373;68;Fragil
2;302;66;Sin descripcion
1;822;28;Fragil
4;557;82;Sin descripcion
0;1914;21;Fragil
2;3579;95;Sin descripcion
4;3283;48;Sin descripcion
1;1386;26;Fragil
0;496;96;Sin descripcion
4;2546;84;Sin descripcion
2;3557;71;Sin descripcion
3;709;50;Fragil
1;3195;93;Fragil
3;1905;37;Fragil
4;3562;101;Fragil
0;2729;66;Sin descripcion
3;3253;12;Fragil
0;3605;94;Sin descripcion
2;799;80;Fragil
0;2853;20;Sin descripcion
2;3300;63;Fragil
0;3191;11;Sin descripcion
0;29;14;Sin descripcion
3;2497;23;Sin descripcion
1;1950;78;Fragil
2;2592;61;Sin descripcion
3;2493;34;Fragil
0;75;28;Fragil
1;550;91;Fragil
1;89;104;Sin descripcion
0;2641;92;Sin descripcion
1;1149;104;Sin descripcion
0;953;37;Sin descripcion
3;3054;70;Fragil
0;1105;89;Fragil
1;263;51;Sin descripcion
0;214;107;Fragil
1;15;62;Fragil
4;3554;108;Sin descripcion
1;1425;57;Fragil
2;2341;70;Fragil
2;909;88;Sin descripcion
0;3165;26;Sin descripcion
2;931;77;Fragil
3;1850;93;Fragil
3;1591;85;Sin descripcion
1;1839;83;Sin descripcion
0;2838;51;Sin descripcion
1;2464;49;Sin descripcion
2;3344;51;Fragil
3;719;77;Fragil
1;3405;14;Fragil
3;3355;94;Fragil
3;3213;70;Sin descripcion
1;520;21;Fragil
1;2189;67;Sin descripcion
1;3442;29;Fragil
3;1713;20;Sin descripcion
2;1081;37;Fragil
2;592;39;Sin descripcion
2;757;93;Sin descripcion
3;570;41;Fragil
1;1836;66;Sin descripcion
0;2178;96;Sin descripcion
2;1215;80;Sin descripcion
0;3552;108;Sin descripcion
1;3066;50;Fragil
2;1616;16;Sin descripcion
0;125;67;Fragil
0;3115;68;Sin descripcion
2;2764;18;Sin descripcion
3;1627;81;Fragil
1;2140;26;Fragil
1;1872;98;Fragil
0;1060;109;Sin descripcion
1;79;53;Fragil
1;3696;46;Fragil
1;3726;75;Fragil
4;79;34;Fragil
1;2672;29;Sin descripcion
0;3231;51;Fragil
2;550;96;Fragil
0;779;87;Sin descripcion
3;626;38;Sin descripcion
2;93;83;Sin descripcion
2;3291;17;Sin descripcion
1;3672;18;Sin descripcion
2;31;81;Fragil
0;251;71;Fragil
1;3643;89;Sin descripcion
0;1562;86;Fragil
1;3649;32;Fragil
1;3397;31;Sin descripcion
0;1355;26;Sin descripcion
0;3629;18;Fragil
1;229;94;Sin descripcion
2;3243;51;Fragil
0;1977;79;Fragil
1;3712;87;Sin descripcion
2;241;80;Fragil
0;497;12;Sin descripcion
2;66;51;Fragil
0;2568;32;Sin descripcion
3;1770;20;Fragil
3;3517;75;Sin descripcion
4;1762;85;Fragil
3;1279;90;Sin descripcion
4;2793;88;Sin descripcion
2;2078;48;Fragil
1;1177;60;Sin descripcion
3;2586;105;Fragil
4;2295;104;Sin descripcion
2;2405;91;Sin descripcion
3;3609;86;Sin descripcion
0;3548;99;Sin descripcion
2;885;73;Fragil
1;1253;55;Sin descripcion
1;3218;16;Fragil
3;949;67;Fragil
1;2426;73;Fragil
2;1310;84;Sin descripcion
2;2717;62;Fragil
1;1681;108;Fragil
2;3300;63;Fragil
2;2587;107;Fragil
0;3;101;Fragil
3;3495;30;Fragil
0;3132;43;Fragil
3;3500;11;Sin descripcion
2;2401;62;Fragil
2;532;61;Fragil
0;328;98;Fragil
0;2548;107;Sin descripcion
1;755;78;Fragil
0;337;29;Fragil
0;2709;89;Fragil
2;1236;70;Fragil
3;3254;40;Fragil
3;1260;82;Fragil
0;3475;76;Fragil
